province,district,attribute,count,pct,factor
sindh,shiokarpur,less than 1,32,0.029822926,Current grade
sindh,shiokarpur,class 1,239,0.222739981,Current grade
sindh,shiokarpur,class 2,140,0.130475303,Current grade
sindh,shiokarpur,class 3,111,0.103448276,Current grade
sindh,shiokarpur,class 4,88,0.082013048,Current grade
sindh,shiokarpur,class 5,78,0.072693383,Current grade
sindh,shiokarpur,class 6,63,0.058713886,Current grade
sindh,shiokarpur,class 7,57,0.053122088,Current grade
sindh,shiokarpur,class 8,44,0.041006524,Current grade
sindh,shiokarpur,class 9,38,0.035414725,Current grade
sindh,shiokarpur,class 10,42,0.039142591,Current grade
sindh,shiokarpur,polytechnic diploma/other diplomas,4,0.003727866,Current grade
sindh,shiokarpur,fa/fsc/i-com,68,0.063373719,Current grade
sindh,shiokarpur,ba/bsc/bed/bcs,36,0.033550792,Current grade
sindh,shiokarpur,ma/msc/med/mcs,14,0.01304753,Current grade
sindh,shiokarpur,degree in engineering,1,0.000931966,Current grade
sindh,shiokarpur,degree in medicine,2,0.001863933,Current grade
sindh,shiokarpur,degree in law,2,0.001863933,Current grade
sindh,shiokarpur,others,14,0.01304753,Current grade
sindh,mir pur khas,less than 1,13,0.013626834,Current grade
sindh,mir pur khas,class 1,170,0.178197065,Current grade
sindh,mir pur khas,class 2,138,0.144654088,Current grade
sindh,mir pur khas,class 3,127,0.13312369,Current grade
sindh,mir pur khas,class 4,64,0.067085954,Current grade
sindh,mir pur khas,class 5,70,0.073375262,Current grade
sindh,mir pur khas,class 6,75,0.078616352,Current grade
sindh,mir pur khas,class 7,48,0.050314465,Current grade
sindh,mir pur khas,class 8,63,0.066037736,Current grade
sindh,mir pur khas,class 9,57,0.059748428,Current grade
sindh,mir pur khas,class 10,47,0.049266247,Current grade
sindh,mir pur khas,polytechnic diploma/other diplomas,9,0.009433962,Current grade
sindh,mir pur khas,fa/fsc/i-com,32,0.033542977,Current grade
sindh,mir pur khas,ba/bsc/bed/bcs,32,0.033542977,Current grade
sindh,mir pur khas,ma/msc/med/mcs,6,0.006289308,Current grade
sindh,mir pur khas,degree in engineering,2,0.002096436,Current grade
sindh,mir pur khas,degree in medicine,1,0.001048218,Current grade
sindh,sanghar,less than 1,46,0.029543995,Current grade
sindh,sanghar,class 1,278,0.178548491,Current grade
sindh,sanghar,class 2,229,0.147077714,Current grade
sindh,sanghar,class 3,197,0.126525369,Current grade
sindh,sanghar,class 4,132,0.08477842,Current grade
sindh,sanghar,class 5,121,0.077713552,Current grade
sindh,sanghar,class 6,109,0.070006423,Current grade
sindh,sanghar,class 7,87,0.055876686,Current grade
sindh,sanghar,class 8,73,0.046885035,Current grade
sindh,sanghar,class 9,78,0.050096339,Current grade
sindh,sanghar,class 10,43,0.027617213,Current grade
sindh,sanghar,polytechnic diploma/other diplomas,14,0.008991651,Current grade
sindh,sanghar,fa/fsc/i-com,89,0.057161207,Current grade
sindh,sanghar,ba/bsc/bed/bcs,46,0.029543995,Current grade
sindh,sanghar,ma/msc/med/mcs,8,0.005138086,Current grade
sindh,sanghar,degree in engineering,1,0.000642261,Current grade
sindh,sanghar,degree in medicine,3,0.001926782,Current grade
sindh,sanghar,degree in law,1,0.000642261,Current grade
sindh,sanghar,others,2,0.001284522,Current grade
sindh,tharparkar,less than 1,30,0.027447392,Current grade
sindh,tharparkar,class 1,211,0.193046661,Current grade
sindh,tharparkar,class 2,135,0.123513266,Current grade
sindh,tharparkar,class 3,134,0.122598353,Current grade
sindh,tharparkar,class 4,90,0.082342177,Current grade
sindh,tharparkar,class 5,69,0.063129003,Current grade
sindh,tharparkar,class 6,75,0.068618481,Current grade
sindh,tharparkar,class 7,57,0.052150046,Current grade
sindh,tharparkar,class 8,59,0.053979872,Current grade
sindh,tharparkar,class 9,56,0.051235133,Current grade
sindh,tharparkar,class 10,41,0.037511436,Current grade
sindh,tharparkar,polytechnic diploma/other diplomas,10,0.009149131,Current grade
sindh,tharparkar,fa/fsc/i-com,77,0.070448307,Current grade
sindh,tharparkar,ba/bsc/bed/bcs,29,0.026532479,Current grade
sindh,tharparkar,ma/msc/med/mcs,3,0.002744739,Current grade
sindh,tharparkar,degree in engineering,4,0.003659652,Current grade
sindh,tharparkar,degree in medicine,1,0.000914913,Current grade
sindh,tharparkar,degree in agriculture,1,0.000914913,Current grade
sindh,tharparkar,others,11,0.010064044,Current grade
sindh,Ümer kot,less than 1,3,0.003533569,Current grade
sindh,Ümer kot,class 1,160,0.188457008,Current grade
sindh,Ümer kot,class 2,147,0.173144876,Current grade
sindh,Ümer kot,class 3,120,0.141342756,Current grade
sindh,Ümer kot,class 4,69,0.081272085,Current grade
sindh,Ümer kot,class 5,51,0.060070671,Current grade
sindh,Ümer kot,class 6,64,0.075382803,Current grade
sindh,Ümer kot,class 7,45,0.053003534,Current grade
sindh,Ümer kot,class 8,42,0.049469965,Current grade
sindh,Ümer kot,class 9,33,0.038869258,Current grade
sindh,Ümer kot,class 10,45,0.053003534,Current grade
sindh,Ümer kot,polytechnic diploma/other diplomas,13,0.015312132,Current grade
sindh,Ümer kot,fa/fsc/i-com,17,0.020023557,Current grade
sindh,Ümer kot,ba/bsc/bed/bcs,19,0.02237927,Current grade
sindh,Ümer kot,ma/msc/med/mcs,6,0.007067138,Current grade
sindh,Ümer kot,degree in engineering,2,0.002355713,Current grade
sindh,Ümer kot,others,13,0.015312132,Current grade
sindh,ghotki,less than 1,53,0.042332268,Current grade
sindh,ghotki,class 1,264,0.21086262,Current grade
sindh,ghotki,class 2,159,0.126996805,Current grade
sindh,ghotki,class 3,132,0.10543131,Current grade
sindh,ghotki,class 4,87,0.069488818,Current grade
sindh,ghotki,class 5,99,0.079073482,Current grade
sindh,ghotki,class 6,77,0.061501597,Current grade
sindh,ghotki,class 7,59,0.047124601,Current grade
sindh,ghotki,class 8,64,0.051118211,Current grade
sindh,ghotki,class 9,58,0.046325879,Current grade
sindh,ghotki,class 10,48,0.038338658,Current grade
sindh,ghotki,polytechnic diploma/other diplomas,6,0.004792332,Current grade
sindh,ghotki,fa/fsc/i-com,75,0.059904153,Current grade
sindh,ghotki,ba/bsc/bed/bcs,34,0.02715655,Current grade
sindh,ghotki,ma/msc/med/mcs,16,0.012779553,Current grade
sindh,ghotki,degree in engineering,3,0.002396166,Current grade
sindh,ghotki,degree in medicine,1,0.000798722,Current grade
sindh,ghotki,degree in agriculture,1,0.000798722,Current grade
sindh,ghotki,others,16,0.012779553,Current grade
sindh,khairpur,less than 1,93,0.06853353,Current grade
sindh,khairpur,class 1,311,0.229182019,Current grade
sindh,khairpur,class 2,196,0.144436256,Current grade
sindh,khairpur,class 3,116,0.085482682,Current grade
sindh,khairpur,class 4,98,0.072218128,Current grade
sindh,khairpur,class 5,83,0.061164333,Current grade
sindh,khairpur,class 6,79,0.058216654,Current grade
sindh,khairpur,class 7,63,0.04642594,Current grade
sindh,khairpur,class 8,58,0.042741341,Current grade
sindh,khairpur,class 9,54,0.039793662,Current grade
sindh,khairpur,class 10,57,0.042004422,Current grade
sindh,khairpur,polytechnic diploma/other diplomas,6,0.004421518,Current grade
sindh,khairpur,fa/fsc/i-com,89,0.065585851,Current grade
sindh,khairpur,ba/bsc/bed/bcs,32,0.02358143,Current grade
sindh,khairpur,ma/msc/med/mcs,15,0.011053795,Current grade
sindh,khairpur,degree in engineering,2,0.001473839,Current grade
sindh,khairpur,degree in medicine,3,0.002210759,Current grade
sindh,khairpur,degree in law,2,0.001473839,Current grade
sindh,nowshero feroze,less than 1,110,0.079136691,Current grade
sindh,nowshero feroze,class 1,253,0.182014388,Current grade
sindh,nowshero feroze,class 2,172,0.123741007,Current grade
sindh,nowshero feroze,class 3,111,0.079856115,Current grade
sindh,nowshero feroze,class 4,106,0.076258993,Current grade
sindh,nowshero feroze,class 5,98,0.070503597,Current grade
sindh,nowshero feroze,class 6,76,0.054676259,Current grade
sindh,nowshero feroze,class 7,73,0.052517986,Current grade
sindh,nowshero feroze,class 8,85,0.061151079,Current grade
sindh,nowshero feroze,class 9,64,0.046043165,Current grade
sindh,nowshero feroze,class 10,70,0.050359712,Current grade
sindh,nowshero feroze,polytechnic diploma/other diplomas,17,0.012230216,Current grade
sindh,nowshero feroze,fa/fsc/i-com,85,0.061151079,Current grade
sindh,nowshero feroze,ba/bsc/bed/bcs,42,0.030215827,Current grade
sindh,nowshero feroze,ma/msc/med/mcs,13,0.009352518,Current grade
sindh,nowshero feroze,degree in engineering,5,0.003597122,Current grade
sindh,nowshero feroze,degree in medicine,1,0.000719424,Current grade
sindh,nowshero feroze,degree in law,1,0.000719424,Current grade
sindh,nowshero feroze,mphil/phd,1,0.000719424,Current grade
sindh,nowshero feroze,others,7,0.005035971,Current grade
sindh,nawabsha,less than 1,45,0.047923323,Current grade
sindh,nawabsha,class 1,145,0.154419595,Current grade
sindh,nawabsha,class 2,136,0.144834931,Current grade
sindh,nawabsha,class 3,131,0.139510117,Current grade
sindh,nawabsha,class 4,107,0.113951012,Current grade
sindh,nawabsha,class 5,91,0.096911608,Current grade
sindh,nawabsha,class 6,68,0.072417465,Current grade
sindh,nawabsha,class 7,36,0.038338658,Current grade
sindh,nawabsha,class 8,37,0.039403621,Current grade
sindh,nawabsha,class 9,34,0.036208733,Current grade
sindh,nawabsha,class 10,26,0.027689031,Current grade
sindh,nawabsha,polytechnic diploma/other diplomas,10,0.010649627,Current grade
sindh,nawabsha,fa/fsc/i-com,40,0.042598509,Current grade
sindh,nawabsha,ba/bsc/bed/bcs,21,0.022364217,Current grade
sindh,nawabsha,ma/msc/med/mcs,3,0.003194888,Current grade
sindh,nawabsha,degree in engineering,1,0.001064963,Current grade
sindh,nawabsha,degree in medicine,2,0.002129925,Current grade
sindh,nawabsha,degree in law,1,0.001064963,Current grade
sindh,nawabsha,others,5,0.005324814,Current grade
sindh,sukkur,less than 1,49,0.035100287,Current grade
sindh,sukkur,class 1,210,0.150429799,Current grade
sindh,sukkur,class 2,136,0.097421203,Current grade
sindh,sukkur,class 3,129,0.092406877,Current grade
sindh,sukkur,class 4,114,0.081661891,Current grade
sindh,sukkur,class 5,117,0.083810888,Current grade
sindh,sukkur,class 6,93,0.066618911,Current grade
sindh,sukkur,class 7,90,0.064469914,Current grade
sindh,sukkur,class 8,68,0.048710602,Current grade
sindh,sukkur,class 9,74,0.053008596,Current grade
sindh,sukkur,class 10,71,0.050859599,Current grade
sindh,sukkur,polytechnic diploma/other diplomas,7,0.005014327,Current grade
sindh,sukkur,fa/fsc/i-com,128,0.091690544,Current grade
sindh,sukkur,ba/bsc/bed/bcs,58,0.041547278,Current grade
sindh,sukkur,ma/msc/med/mcs,10,0.007163324,Current grade
sindh,sukkur,degree in engineering,2,0.001432665,Current grade
sindh,sukkur,degree in medicine,3,0.002148997,Current grade
sindh,sukkur,degree in law,2,0.001432665,Current grade
sindh,sukkur,others,35,0.025071633,Current grade
balochistan,awaran,class 1,60,0.144578313,Current grade
balochistan,awaran,class 2,50,0.120481928,Current grade
balochistan,awaran,class 3,69,0.16626506,Current grade
balochistan,awaran,class 4,16,0.038554217,Current grade
balochistan,awaran,class 5,52,0.125301205,Current grade
balochistan,awaran,class 6,27,0.065060241,Current grade
balochistan,awaran,class 7,19,0.045783133,Current grade
balochistan,awaran,class 8,29,0.069879518,Current grade
balochistan,awaran,class 9,11,0.026506024,Current grade
balochistan,awaran,class 10,27,0.065060241,Current grade
balochistan,awaran,fa/fsc/i-com,12,0.028915663,Current grade
balochistan,awaran,others,43,0.103614458,Current grade
balochistan,kalat,less than 1,1,0.001652893,Current grade
balochistan,kalat,class 1,81,0.133884298,Current grade
balochistan,kalat,class 2,72,0.119008264,Current grade
balochistan,kalat,class 3,89,0.147107438,Current grade
balochistan,kalat,class 4,64,0.105785124,Current grade
balochistan,kalat,class 5,79,0.130578512,Current grade
balochistan,kalat,class 6,28,0.046280992,Current grade
balochistan,kalat,class 7,39,0.06446281,Current grade
balochistan,kalat,class 8,31,0.051239669,Current grade
balochistan,kalat,class 9,21,0.034710744,Current grade
balochistan,kalat,class 10,38,0.062809917,Current grade
balochistan,kalat,polytechnic diploma/other diplomas,6,0.009917355,Current grade
balochistan,kalat,fa/fsc/i-com,9,0.014876033,Current grade
balochistan,kalat,others,47,0.07768595,Current grade
balochistan,kharan,less than 1,134,0.127255461,Current grade
balochistan,kharan,class 1,177,0.168091168,Current grade
balochistan,kharan,class 2,105,0.0997151,Current grade
balochistan,kharan,class 3,107,0.101614435,Current grade
balochistan,kharan,class 4,111,0.105413105,Current grade
balochistan,kharan,class 5,111,0.105413105,Current grade
balochistan,kharan,class 6,60,0.056980057,Current grade
balochistan,kharan,class 7,65,0.061728395,Current grade
balochistan,kharan,class 8,49,0.046533713,Current grade
balochistan,kharan,class 9,20,0.018993352,Current grade
balochistan,kharan,class 10,27,0.025641026,Current grade
balochistan,kharan,polytechnic diploma/other diplomas,2,0.001899335,Current grade
balochistan,kharan,fa/fsc/i-com,20,0.018993352,Current grade
balochistan,kharan,ba/bsc/bed/bcs,5,0.004748338,Current grade
balochistan,kharan,ma/msc/med/mcs,1,0.000949668,Current grade
balochistan,kharan,others,59,0.056030389,Current grade
balochistan,khuzdar,less than 1,4,0.004993758,Current grade
balochistan,khuzdar,class 1,126,0.157303371,Current grade
balochistan,khuzdar,class 2,111,0.138576779,Current grade
balochistan,khuzdar,class 3,113,0.141073658,Current grade
balochistan,khuzdar,class 4,80,0.099875156,Current grade
balochistan,khuzdar,class 5,94,0.117353308,Current grade
balochistan,khuzdar,class 6,51,0.063670412,Current grade
balochistan,khuzdar,class 7,54,0.06741573,Current grade
balochistan,khuzdar,class 8,44,0.054931336,Current grade
balochistan,khuzdar,class 9,26,0.032459426,Current grade
balochistan,khuzdar,class 10,38,0.047440699,Current grade
balochistan,khuzdar,polytechnic diploma/other diplomas,16,0.019975031,Current grade
balochistan,khuzdar,fa/fsc/i-com,13,0.016229713,Current grade
balochistan,khuzdar,ba/bsc/bed/bcs,4,0.004993758,Current grade
balochistan,khuzdar,ma/msc/med/mcs,7,0.008739076,Current grade
balochistan,khuzdar,others,20,0.024968789,Current grade
balochistan,lasbella,less than 1,27,0.056962025,Current grade
balochistan,lasbella,class 1,58,0.122362869,Current grade
balochistan,lasbella,class 2,49,0.103375527,Current grade
balochistan,lasbella,class 3,55,0.116033755,Current grade
balochistan,lasbella,class 4,61,0.128691983,Current grade
balochistan,lasbella,class 5,56,0.11814346,Current grade
balochistan,lasbella,class 6,33,0.069620253,Current grade
balochistan,lasbella,class 7,26,0.054852321,Current grade
balochistan,lasbella,class 8,28,0.05907173,Current grade
balochistan,lasbella,class 9,17,0.035864979,Current grade
balochistan,lasbella,class 10,25,0.052742616,Current grade
balochistan,lasbella,polytechnic diploma/other diplomas,2,0.004219409,Current grade
balochistan,lasbella,fa/fsc/i-com,14,0.029535865,Current grade
balochistan,lasbella,ba/bsc/bed/bcs,7,0.014767932,Current grade
balochistan,lasbella,ma/msc/med/mcs,3,0.006329114,Current grade
balochistan,lasbella,others,13,0.02742616,Current grade
balochistan,mastung,less than 1,7,0.008168028,Current grade
balochistan,mastung,class 1,151,0.176196033,Current grade
balochistan,mastung,class 2,123,0.143523921,Current grade
balochistan,mastung,class 3,132,0.154025671,Current grade
balochistan,mastung,class 4,68,0.079346558,Current grade
balochistan,mastung,class 5,105,0.12252042,Current grade
balochistan,mastung,class 6,82,0.095682614,Current grade
balochistan,mastung,class 7,39,0.045507585,Current grade
balochistan,mastung,class 8,29,0.033838973,Current grade
balochistan,mastung,class 9,18,0.021003501,Current grade
balochistan,mastung,class 10,35,0.04084014,Current grade
balochistan,mastung,polytechnic diploma/other diplomas,24,0.028004667,Current grade
balochistan,mastung,fa/fsc/i-com,15,0.017502917,Current grade
balochistan,mastung,ba/bsc/bed/bcs,11,0.012835473,Current grade
balochistan,mastung,ma/msc/med/mcs,1,0.001166861,Current grade
balochistan,mastung,others,17,0.019836639,Current grade
balochistan,washuk,less than 1,28,0.049122807,Current grade
balochistan,washuk,class 1,107,0.187719298,Current grade
balochistan,washuk,class 2,88,0.154385965,Current grade
balochistan,washuk,class 3,82,0.143859649,Current grade
balochistan,washuk,class 4,59,0.103508772,Current grade
balochistan,washuk,class 5,64,0.112280702,Current grade
balochistan,washuk,class 6,45,0.078947368,Current grade
balochistan,washuk,class 7,29,0.050877193,Current grade
balochistan,washuk,class 8,26,0.045614035,Current grade
balochistan,washuk,class 9,24,0.042105263,Current grade
balochistan,washuk,class 10,14,0.024561404,Current grade
balochistan,washuk,polytechnic diploma/other diplomas,4,0.007017544,Current grade
balochistan,gawadar,less than 1,33,0.049327354,Current grade
balochistan,gawadar,class 1,94,0.140508221,Current grade
balochistan,gawadar,class 2,106,0.158445441,Current grade
balochistan,gawadar,class 3,94,0.140508221,Current grade
balochistan,gawadar,class 4,50,0.074738416,Current grade
balochistan,gawadar,class 5,94,0.140508221,Current grade
balochistan,gawadar,class 6,43,0.064275037,Current grade
balochistan,gawadar,class 7,46,0.068759342,Current grade
balochistan,gawadar,class 8,21,0.031390135,Current grade
balochistan,gawadar,class 9,24,0.035874439,Current grade
balochistan,gawadar,class 10,26,0.038863976,Current grade
balochistan,gawadar,polytechnic diploma/other diplomas,1,0.001494768,Current grade
balochistan,gawadar,fa/fsc/i-com,26,0.038863976,Current grade
balochistan,gawadar,ba/bsc/bed/bcs,4,0.005979073,Current grade
balochistan,gawadar,ma/msc/med/mcs,1,0.001494768,Current grade
balochistan,gawadar,others,6,0.00896861,Current grade
balochistan,keych/turbat,less than 1,51,0.065637066,Current grade
balochistan,keych/turbat,class 1,109,0.14028314,Current grade
balochistan,keych/turbat,class 2,99,0.127413127,Current grade
balochistan,keych/turbat,class 3,98,0.126126126,Current grade
balochistan,keych/turbat,class 4,72,0.092664093,Current grade
balochistan,keych/turbat,class 5,111,0.142857143,Current grade
balochistan,keych/turbat,class 6,68,0.087516088,Current grade
balochistan,keych/turbat,class 7,57,0.073359073,Current grade
balochistan,keych/turbat,class 8,30,0.038610039,Current grade
balochistan,keych/turbat,class 9,22,0.028314028,Current grade
balochistan,keych/turbat,class 10,23,0.02960103,Current grade
balochistan,keych/turbat,polytechnic diploma/other diplomas,3,0.003861004,Current grade
balochistan,keych/turbat,fa/fsc/i-com,20,0.025740026,Current grade
balochistan,keych/turbat,ba/bsc/bed/bcs,3,0.003861004,Current grade
balochistan,keych/turbat,ma/msc/med/mcs,1,0.001287001,Current grade
balochistan,keych/turbat,others,10,0.012870013,Current grade
balochistan,jaffarabad,less than 1,8,0.01509434,Current grade
balochistan,jaffarabad,class 1,67,0.126415094,Current grade
balochistan,jaffarabad,class 2,84,0.158490566,Current grade
balochistan,jaffarabad,class 3,72,0.135849057,Current grade
balochistan,jaffarabad,class 4,74,0.139622642,Current grade
balochistan,jaffarabad,class 5,65,0.122641509,Current grade
balochistan,jaffarabad,class 6,52,0.098113208,Current grade
balochistan,jaffarabad,class 7,20,0.037735849,Current grade
balochistan,jaffarabad,class 8,36,0.067924528,Current grade
balochistan,jaffarabad,class 9,23,0.043396226,Current grade
balochistan,jaffarabad,class 10,11,0.020754717,Current grade
balochistan,jaffarabad,polytechnic diploma/other diplomas,1,0.001886792,Current grade
balochistan,jaffarabad,fa/fsc/i-com,9,0.016981132,Current grade
balochistan,jaffarabad,ba/bsc/bed/bcs,5,0.009433962,Current grade
balochistan,jaffarabad,others,3,0.005660377,Current grade
balochistan,jhal magsi,less than 1,74,0.151639344,Current grade
balochistan,jhal magsi,class 1,76,0.155737705,Current grade
balochistan,jhal magsi,class 2,76,0.155737705,Current grade
balochistan,jhal magsi,class 3,65,0.133196721,Current grade
balochistan,jhal magsi,class 4,37,0.075819672,Current grade
balochistan,jhal magsi,class 5,48,0.098360656,Current grade
balochistan,jhal magsi,class 6,30,0.06147541,Current grade
balochistan,jhal magsi,class 7,20,0.040983607,Current grade
balochistan,jhal magsi,class 8,21,0.043032787,Current grade
balochistan,jhal magsi,class 9,10,0.020491803,Current grade
balochistan,jhal magsi,class 10,15,0.030737705,Current grade
balochistan,jhal magsi,fa/fsc/i-com,12,0.024590164,Current grade
balochistan,jhal magsi,ba/bsc/bed/bcs,3,0.006147541,Current grade
balochistan,jhal magsi,ma/msc/med/mcs,1,0.00204918,Current grade
balochistan,bolan/kachhi,less than 1,58,0.100172712,Current grade
balochistan,bolan/kachhi,class 1,82,0.141623489,Current grade
balochistan,bolan/kachhi,class 2,83,0.143350604,Current grade
balochistan,bolan/kachhi,class 3,70,0.1208981,Current grade
balochistan,bolan/kachhi,class 4,62,0.107081174,Current grade
balochistan,bolan/kachhi,class 5,53,0.091537133,Current grade
balochistan,bolan/kachhi,class 6,39,0.067357513,Current grade
balochistan,bolan/kachhi,class 7,19,0.032815199,Current grade
balochistan,bolan/kachhi,class 8,33,0.056994819,Current grade
balochistan,bolan/kachhi,class 9,26,0.044905009,Current grade
balochistan,bolan/kachhi,class 10,33,0.056994819,Current grade
balochistan,bolan/kachhi,polytechnic diploma/other diplomas,4,0.006908463,Current grade
balochistan,bolan/kachhi,fa/fsc/i-com,13,0.022452504,Current grade
balochistan,bolan/kachhi,ba/bsc/bed/bcs,3,0.005181347,Current grade
balochistan,bolan/kachhi,others,1,0.001727116,Current grade
balochistan,nasirabad,less than 1,3,0.007481297,Current grade
balochistan,nasirabad,class 1,76,0.189526185,Current grade
balochistan,nasirabad,class 2,66,0.164588529,Current grade
balochistan,nasirabad,class 3,79,0.197007481,Current grade
balochistan,nasirabad,class 4,38,0.094763092,Current grade
balochistan,nasirabad,class 5,53,0.132169576,Current grade
balochistan,nasirabad,class 6,28,0.069825436,Current grade
balochistan,nasirabad,class 7,16,0.039900249,Current grade
balochistan,nasirabad,class 8,9,0.02244389,Current grade
balochistan,nasirabad,class 9,15,0.037406484,Current grade
balochistan,nasirabad,class 10,8,0.019950125,Current grade
balochistan,nasirabad,polytechnic diploma/other diplomas,1,0.002493766,Current grade
balochistan,nasirabad,fa/fsc/i-com,6,0.014962594,Current grade
balochistan,nasirabad,ba/bsc/bed/bcs,3,0.007481297,Current grade
balochistan,chaghi,less than 1,32,0.063872255,Current grade
balochistan,chaghi,class 1,95,0.189620758,Current grade
balochistan,chaghi,class 2,76,0.151696607,Current grade
balochistan,chaghi,class 3,55,0.109780439,Current grade
balochistan,chaghi,class 4,29,0.057884232,Current grade
balochistan,chaghi,class 5,42,0.083832335,Current grade
balochistan,chaghi,class 6,42,0.083832335,Current grade
balochistan,chaghi,class 7,32,0.063872255,Current grade
balochistan,chaghi,class 8,24,0.047904192,Current grade
balochistan,chaghi,class 9,14,0.027944112,Current grade
balochistan,chaghi,class 10,15,0.02994012,Current grade
balochistan,chaghi,polytechnic diploma/other diplomas,3,0.005988024,Current grade
balochistan,chaghi,fa/fsc/i-com,11,0.021956088,Current grade
balochistan,chaghi,ba/bsc/bed/bcs,4,0.007984032,Current grade
balochistan,chaghi,ma/msc/med/mcs,1,0.001996008,Current grade
balochistan,chaghi,degree in medicine,1,0.001996008,Current grade
balochistan,chaghi,others,25,0.0499002,Current grade
balochistan,qilla abdullah,less than 1,13,0.017639077,Current grade
balochistan,qilla abdullah,class 1,85,0.115332429,Current grade
balochistan,qilla abdullah,class 2,96,0.130257802,Current grade
balochistan,qilla abdullah,class 3,76,0.10312076,Current grade
balochistan,qilla abdullah,class 4,85,0.115332429,Current grade
balochistan,qilla abdullah,class 5,57,0.07734057,Current grade
balochistan,qilla abdullah,class 6,79,0.107191316,Current grade
balochistan,qilla abdullah,class 7,50,0.067842605,Current grade
balochistan,qilla abdullah,class 8,45,0.061058345,Current grade
balochistan,qilla abdullah,class 9,38,0.05156038,Current grade
balochistan,qilla abdullah,class 10,36,0.048846676,Current grade
balochistan,qilla abdullah,polytechnic diploma/other diplomas,3,0.004070556,Current grade
balochistan,qilla abdullah,fa/fsc/i-com,21,0.028493894,Current grade
balochistan,qilla abdullah,ba/bsc/bed/bcs,4,0.005427408,Current grade
balochistan,qilla abdullah,ma/msc/med/mcs,1,0.001356852,Current grade
balochistan,qilla abdullah,degree in medicine,1,0.001356852,Current grade
balochistan,qilla abdullah,others,47,0.063772049,Current grade
balochistan,nauski,less than 1,160,0.201005025,Current grade
balochistan,nauski,class 1,120,0.150753769,Current grade
balochistan,nauski,class 2,88,0.110552764,Current grade
balochistan,nauski,class 3,70,0.087939698,Current grade
balochistan,nauski,class 4,59,0.074120603,Current grade
balochistan,nauski,class 5,91,0.114321608,Current grade
balochistan,nauski,class 6,57,0.07160804,Current grade
balochistan,nauski,class 7,33,0.041457286,Current grade
balochistan,nauski,class 8,27,0.033919598,Current grade
balochistan,nauski,class 9,23,0.028894472,Current grade
balochistan,nauski,class 10,19,0.023869347,Current grade
balochistan,nauski,polytechnic diploma/other diplomas,1,0.001256281,Current grade
balochistan,nauski,fa/fsc/i-com,17,0.021356784,Current grade
balochistan,nauski,ba/bsc/bed/bcs,6,0.007537688,Current grade
balochistan,nauski,others,25,0.031407035,Current grade
balochistan,pashin,less than 1,26,0.032663317,Current grade
balochistan,pashin,class 1,109,0.136934673,Current grade
balochistan,pashin,class 2,101,0.126884422,Current grade
balochistan,pashin,class 3,92,0.115577889,Current grade
balochistan,pashin,class 4,67,0.084170854,Current grade
balochistan,pashin,class 5,70,0.087939698,Current grade
balochistan,pashin,class 6,61,0.076633166,Current grade
balochistan,pashin,class 7,42,0.052763819,Current grade
balochistan,pashin,class 8,47,0.059045226,Current grade
balochistan,pashin,class 9,39,0.048994975,Current grade
balochistan,pashin,class 10,42,0.052763819,Current grade
balochistan,pashin,polytechnic diploma/other diplomas,6,0.007537688,Current grade
balochistan,pashin,fa/fsc/i-com,20,0.025125628,Current grade
balochistan,pashin,ba/bsc/bed/bcs,8,0.010050251,Current grade
balochistan,pashin,ma/msc/med/mcs,7,0.00879397,Current grade
balochistan,pashin,others,59,0.074120603,Current grade
balochistan,quetta,less than 1,89,0.046354167,Current grade
balochistan,quetta,class 1,228,0.11875,Current grade
balochistan,quetta,class 2,195,0.1015625,Current grade
balochistan,quetta,class 3,195,0.1015625,Current grade
balochistan,quetta,class 4,114,0.059375,Current grade
balochistan,quetta,class 5,166,0.086458333,Current grade
balochistan,quetta,class 6,164,0.085416667,Current grade
balochistan,quetta,class 7,128,0.066666667,Current grade
balochistan,quetta,class 8,125,0.065104167,Current grade
balochistan,quetta,class 9,100,0.052083333,Current grade
balochistan,quetta,class 10,136,0.070833333,Current grade
balochistan,quetta,polytechnic diploma/other diplomas,19,0.009895833,Current grade
balochistan,quetta,fa/fsc/i-com,121,0.063020833,Current grade
balochistan,quetta,ba/bsc/bed/bcs,55,0.028645833,Current grade
balochistan,quetta,ma/msc/med/mcs,13,0.006770833,Current grade
balochistan,quetta,degree in engineering,3,0.0015625,Current grade
balochistan,quetta,degree in medicine,4,0.002083333,Current grade
balochistan,quetta,degree in agriculture,1,0.000520833,Current grade
balochistan,quetta,degree in law,1,0.000520833,Current grade
balochistan,quetta,others,63,0.0328125,Current grade
balochistan,dera bugti,less than 1,1,0.006329114,Current grade
balochistan,dera bugti,class 1,15,0.094936709,Current grade
balochistan,dera bugti,class 2,20,0.126582278,Current grade
balochistan,dera bugti,class 3,45,0.284810127,Current grade
balochistan,dera bugti,class 4,23,0.14556962,Current grade
balochistan,dera bugti,class 5,11,0.069620253,Current grade
balochistan,dera bugti,class 6,14,0.088607595,Current grade
balochistan,dera bugti,class 7,14,0.088607595,Current grade
balochistan,dera bugti,class 8,8,0.050632911,Current grade
balochistan,dera bugti,class 9,4,0.025316456,Current grade
balochistan,dera bugti,class 10,2,0.012658228,Current grade
balochistan,dera bugti,ma/msc/med/mcs,1,0.006329114,Current grade
balochistan,harnai,less than 1,60,0.134228188,Current grade
